filename,width,height,class,xmin,ymin,xmax,ymax,path
29_s_DSCF1086.JPG,1024,900,1,610,330,777,443,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1086.JPG,1024,900,3,807,325,976,443,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1056.JPG,1024,900,2,181,389,577,628,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1056.JPG,1024,900,6,545,367,937,616,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1099.JPG,1024,900,6,436,173,814,418,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1141.JPG,1024,900,2,210,125,405,217,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1059.JPG,1024,900,2,371,326,681,559,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1050.JPG,1024,900,5,16,89,233,233,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1050.JPG,1024,900,3,362,151,575,294,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1142.JPG,1024,900,2,304,234,507,341,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1142.JPG,1024,900,1,79,218,280,325,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1110.JPG,1024,900,3,297,316,662,586,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1110.JPG,1024,900,1,670,374,1024,642,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1133.JPG,1024,900,1,545,571,819,807,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1053.JPG,1024,900,1,243,425,512,583,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1053.JPG,1024,900,6,490,391,760,551,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1037.JPG,1024,900,1,383,695,961,900,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1114.JPG,1024,900,6,314,387,593,554,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1016.JPG,1024,900,4,518,669,802,873,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1016.JPG,1024,900,6,315,485,576,672,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1016.JPG,1024,900,3,218,310,464,518,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1049.JPG,1024,900,4,667,328,889,455,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1049.JPG,1024,900,5,334,392,541,522,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1049.JPG,1024,900,3,51,448,249,562,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1104.JPG,1024,900,5,396,203,570,313,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1104.JPG,1024,900,1,384,583,581,723,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1101.JPG,1024,900,2,216,321,562,574,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1066.JPG,1024,900,1,524,383,702,478,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1066.JPG,1024,900,5,294,376,467,468,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1032.JPG,1024,900,5,0,417,325,615,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1032.JPG,1024,900,6,677,341,1014,533,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1105.JPG,1024,900,2,225,207,521,428,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1130.JPG,1024,900,1,386,561,598,716,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1140.JPG,1024,900,6,531,282,729,379,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1029.JPG,1024,900,6,496,326,786,583,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1029.JPG,1024,900,2,230,254,492,530,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1029.JPG,1024,900,1,4,253,252,517,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1088.JPG,1024,900,5,295,85,504,217,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1088.JPG,1024,900,2,220,347,394,461,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1082.JPG,1024,900,5,475,190,744,366,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1082.JPG,1024,900,4,163,197,429,375,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1120.JPG,1024,900,3,348,439,715,652,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1122.JPG,1024,900,5,515,386,799,596,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1042.JPG,1024,900,5,460,484,770,692,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1048.JPG,1024,900,4,708,296,914,453,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1048.JPG,1024,900,5,395,353,601,503,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1048.JPG,1024,900,3,82,394,301,553,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1081.JPG,1024,900,4,409,421,609,551,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1090.JPG,1024,900,1,243,226,412,356,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1017.JPG,1024,900,4,467,154,725,313,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1135.JPG,1024,900,6,391,423,563,551,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1137.JPG,1024,900,2,527,373,765,530,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1038.JPG,1024,900,2,347,553,832,820,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1025.JPG,1024,900,6,181,446,590,775,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1109.JPG,1024,900,3,425,298,949,646,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1103.JPG,1024,900,6,387,172,610,300,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1103.JPG,1024,900,5,351,641,629,824,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
29_s_DSCF1044.JPG,1024,900,6,348,394,614,566,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1040.JPG,1024,900,2,43,529,406,757,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1040.JPG,1024,900,1,342,484,666,686,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1040.JPG,1024,900,4,605,447,900,639,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1068.JPG,1024,900,5,494,211,802,352,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1068.JPG,1024,900,1,191,527,416,674,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1074.JPG,1024,900,2,16,278,780,800,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1013.JPG,1024,900,1,496,433,628,510,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1013.JPG,1024,900,2,364,444,496,526,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1013.JPG,1024,900,3,239,459,367,540,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1013.JPG,1024,900,4,493,473,630,557,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1013.JPG,1024,900,5,356,495,490,578,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1013.JPG,1024,900,6,227,509,359,592,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1023.JPG,1024,900,2,342,514,672,725,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1070.JPG,1024,900,2,53,275,446,612,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1070.JPG,1024,900,6,163,119,501,417,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1092.JPG,1024,900,4,649,378,920,566,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1092.JPG,1024,900,5,363,494,637,678,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1092.JPG,1024,900,3,137,393,375,566,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1061.JPG,1024,900,6,102,441,424,643,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1061.JPG,1024,900,2,276,334,545,495,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1065.JPG,1024,900,5,595,344,806,464,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1065.JPG,1024,900,1,257,388,458,506,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1116.JPG,1024,900,5,104,321,447,587,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1111.JPG,1024,900,6,464,227,690,423,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1111.JPG,1024,900,2,215,292,445,493,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1106.JPG,1024,900,2,448,429,724,594,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1021.JPG,1024,900,5,659,250,1024,549,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1072.JPG,1024,900,3,38,186,289,388,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1072.JPG,1024,900,2,312,314,575,515,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1077.JPG,1024,900,6,625,421,937,625,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1077.JPG,1024,900,1,228,441,546,646,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1097.JPG,1024,900,5,423,264,883,539,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1125.JPG,1024,900,1,455,209,678,389,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1125.JPG,1024,900,6,305,348,579,559,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1125.JPG,1024,900,2,0,233,235,436,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1129.JPG,1024,900,6,389,494,574,627,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1094.JPG,1024,900,4,359,340,637,532,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1015.JPG,1024,900,3,554,423,881,765,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1015.JPG,1024,900,6,185,386,494,674,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1132.JPG,1024,900,1,114,330,251,412,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1132.JPG,1024,900,4,132,420,383,592,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1132.JPG,1024,900,5,580,547,975,790,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1064.JPG,1024,900,3,673,117,901,288,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1064.JPG,1024,900,2,164,243,424,433,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1086.JPG,1024,900,4,419,431,569,556,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1086.JPG,1024,900,2,598,469,746,593,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1086.JPG,1024,900,1,764,513,910,640,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1086.JPG,1024,900,3,930,544,1024,676,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1056.JPG,1024,900,2,0,61,305,359,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1056.JPG,1024,900,6,285,134,665,442,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1099.JPG,1024,900,6,383,222,764,431,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1141.JPG,1024,900,2,400,299,599,398,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1059.JPG,1024,900,2,505,438,901,758,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1050.JPG,1024,900,5,508,222,671,330,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1050.JPG,1024,900,3,253,196,413,303,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1142.JPG,1024,900,2,320,238,523,338,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1142.JPG,1024,900,1,85,243,285,343,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1110.JPG,1024,900,3,377,81,840,419,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1110.JPG,1024,900,1,0,26,400,362,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1133.JPG,1024,900,1,333,345,615,557,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1053.JPG,1024,900,1,182,434,529,636,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1053.JPG,1024,900,6,501,394,850,598,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1037.JPG,1024,900,1,429,530,768,770,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1114.JPG,1024,900,6,430,387,709,554,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1016.JPG,1024,900,4,490,722,862,900,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1016.JPG,1024,900,6,273,461,614,735,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1016.JPG,1024,900,3,178,229,505,527,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1049.JPG,1024,900,4,667,328,889,455,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1049.JPG,1024,900,5,334,392,541,522,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1049.JPG,1024,900,3,51,448,249,562,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1104.JPG,1024,900,5,350,162,542,270,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1104.JPG,1024,900,1,348,586,565,726,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1101.JPG,1024,900,2,248,313,627,559,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1066.JPG,1024,900,1,286,368,487,477,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1066.JPG,1024,900,5,568,368,763,474,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1032.JPG,1024,900,5,461,252,669,384,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1032.JPG,1024,900,6,20,196,214,323,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1105.JPG,1024,900,2,348,330,627,561,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1130.JPG,1024,900,1,386,561,598,716,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1140.JPG,1024,900,6,219,192,470,332,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1029.JPG,1024,900,6,800,676,1024,881,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1029.JPG,1024,900,2,524,533,790,765,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1029.JPG,1024,900,1,286,476,537,699,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1088.JPG,1024,900,5,444,183,658,343,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1088.JPG,1024,900,2,514,496,691,634,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1082.JPG,1024,900,5,275,71,501,231,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1082.JPG,1024,900,4,36,106,260,268,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1120.JPG,1024,900,3,462,526,832,786,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1122.JPG,1024,900,5,279,302,676,551,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1042.JPG,1024,900,5,567,553,851,719,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1048.JPG,1024,900,4,529,251,734,390,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1048.JPG,1024,900,5,206,191,411,324,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1048.JPG,1024,900,3,0,120,101,260,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1081.JPG,1024,900,4,414,421,614,551,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1090.JPG,1024,900,1,429,309,645,492,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1017.JPG,1024,900,4,531,165,785,381,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1135.JPG,1024,900,6,448,486,607,609,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1137.JPG,1024,900,2,560,404,774,554,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1038.JPG,1024,900,2,189,652,841,900,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1025.JPG,1024,900,6,245,324,534,512,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1109.JPG,1024,900,3,295,288,626,502,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1103.JPG,1024,900,6,552,269,779,428,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1103.JPG,1024,900,5,472,766,753,900,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
30_s_DSCF1044.JPG,1024,900,6,489,508,795,740,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1040.JPG,1024,900,2,447,478,693,617,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1040.JPG,1024,900,1,257,472,476,595,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1040.JPG,1024,900,4,88,468,286,586,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1068.JPG,1024,900,5,472,104,861,336,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1068.JPG,1024,900,1,58,449,344,672,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1074.JPG,1024,900,2,20,304,598,676,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1013.JPG,1024,900,1,200,451,377,531,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1013.JPG,1024,900,2,377,420,553,509,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1013.JPG,1024,900,3,551,397,722,486,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1013.JPG,1024,900,4,234,504,416,595,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1013.JPG,1024,900,5,427,487,605,577,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1013.JPG,1024,900,6,603,462,779,552,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1023.JPG,1024,900,2,436,305,655,470,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1070.JPG,1024,900,2,447,451,780,691,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1070.JPG,1024,900,6,416,296,701,511,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1092.JPG,1024,900,4,397,290,612,457,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1092.JPG,1024,900,5,130,285,349,448,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1092.JPG,1024,900,3,23,137,212,290,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1061.JPG,1024,900,6,704,651,1024,900,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1061.JPG,1024,900,2,560,534,897,811,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1065.JPG,1024,900,5,602,307,900,452,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1065.JPG,1024,900,1,121,324,404,468,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1116.JPG,1024,900,5,373,429,658,608,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1111.JPG,1024,900,6,0,89,325,334,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1111.JPG,1024,900,2,372,105,750,354,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1106.JPG,1024,900,2,337,353,661,559,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1021.JPG,1024,900,5,558,248,817,427,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1072.JPG,1024,900,3,438,230,722,474,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1072.JPG,1024,900,2,95,386,394,629,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1077.JPG,1024,900,6,0,285,280,551,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1077.JPG,1024,900,1,367,345,739,613,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1097.JPG,1024,900,5,470,327,753,532,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1125.JPG,1024,900,1,485,297,635,412,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1125.JPG,1024,900,6,385,393,569,528,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1125.JPG,1024,900,2,158,326,337,455,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1129.JPG,1024,900,6,280,468,506,661,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1094.JPG,1024,900,4,378,355,642,529,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1015.JPG,1024,900,3,232,442,575,725,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1015.JPG,1024,900,6,592,426,908,665,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1132.JPG,1024,900,1,729,183,918,306,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1132.JPG,1024,900,4,600,291,952,542,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1132.JPG,1024,900,5,0,529,482,891,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1064.JPG,1024,900,3,574,0,865,146,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1064.JPG,1024,900,2,0,65,271,312,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1086.JPG,1024,900,4,200,320,371,429,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1086.JPG,1024,900,2,412,319,581,429,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1086.JPG,1024,900,1,610,330,777,443,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1086.JPG,1024,900,3,807,325,976,443,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1056.JPG,1024,900,2,722,477,1024,724,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1056.JPG,1024,900,6,383,437,727,694,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1099.JPG,1024,900,6,399,182,711,368,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
31_s_DSCF1141.JPG,1024,900,2,430,82,697,239,/home/sha_maayan/busProject/6_classes/augmentation/frcnn_aug_images/
